EAR,MAR,TIME
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.2925138767338607,0.5333333333333333,00:00:28.536795
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.2925138767338607,0.5333333333333333,00:00:28.536795
0.2925138767338607,0.5333333333333333,00:00:28.629649
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.2925138767338607,0.5333333333333333,00:00:28.536795
0.2925138767338607,0.5333333333333333,00:00:28.629649
0.2988693543991414,0.5333333333333333,00:00:28.721208
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.2925138767338607,0.5333333333333333,00:00:28.536795
0.2925138767338607,0.5333333333333333,00:00:28.629649
0.2988693543991414,0.5333333333333333,00:00:28.721208
0.29964110151984824,0.5333333333333333,00:00:28.815806
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.2925138767338607,0.5333333333333333,00:00:28.536795
0.2925138767338607,0.5333333333333333,00:00:28.629649
0.2988693543991414,0.5333333333333333,00:00:28.721208
0.29964110151984824,0.5333333333333333,00:00:28.815806
0.29964110151984824,0.5333333333333333,00:00:28.911764
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.2925138767338607,0.5333333333333333,00:00:28.536795
0.2925138767338607,0.5333333333333333,00:00:28.629649
0.2988693543991414,0.5333333333333333,00:00:28.721208
0.29964110151984824,0.5333333333333333,00:00:28.815806
0.29964110151984824,0.5333333333333333,00:00:28.911764
0.2995576031505638,0.5,00:00:29.002795
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
0.33829924649933163,0.36666666666666664,00:00:27.985072
0.33829924649933163,0.36666666666666664,00:00:28.080885
0.32005429344434877,0.5,00:00:28.171819
0.3319271196432745,0.5333333333333333,00:00:28.265695
0.3319271196432745,0.5333333333333333,00:00:28.360901
0.3343402696845619,0.5666666666666667,00:00:28.454922
0.2925138767338607,0.5333333333333333,00:00:28.536795
0.2925138767338607,0.5333333333333333,00:00:28.629649
0.2988693543991414,0.5333333333333333,00:00:28.721208
0.29964110151984824,0.5333333333333333,00:00:28.815806
0.29964110151984824,0.5333333333333333,00:00:28.911764
0.2995576031505638,0.5,00:00:29.002795
0.30011594483497844,0.5,00:00:29.083911
0.33289451327260233,0.4,00:00:24.750256
0.33182034010007655,0.40410352085392204,00:00:24.878691
0.3647952289216493,0.5033006504530928,00:00:24.967330
0.34492918016680796,0.40410352085392204,00:00:25.061002
0.34492918016680796,0.40410352085392204,00:00:25.157999
0.3712121212121212,0.36666666666666664,00:00:25.249422
0.34920169767117837,0.4,00:00:25.341481
0.34920169767117837,0.4,00:00:25.422455
0.34771303408793985,0.36666666666666664,00:00:25.502934
0.3236335350239419,0.4,00:00:25.594934
0.3236335350239419,0.4,00:00:25.677153
0.3169927832279439,0.4,00:00:25.757693
0.3169927832279439,0.4,00:00:25.840552
0.349034452329158,0.4,00:00:25.938369
0.3316840434995161,0.36666666666666664,00:00:26.030661
0.3316840434995161,0.36666666666666664,00:00:26.126775
0.3398046191681179,0.40410352085392204,00:00:26.223993
0.3483583763852125,0.33333333333333337,00:00:26.315059
0.3718359482127378,0.06666666666666667,00:00:27.037512
0.33846403158383825,0.0,00:00:27.125088
0.33427301821565514,0.03333333333333333,00:00:27.204106
0.33427301821565514,0.03333333333333333,00:00:27.286580
0.333999090834751,0.0,00:00:27.366864
0.333999090834751,0.0,00:00:27.449386
0.33383680150894757,0.0,00:00:27.532105
0.3368649408672302,0.06666666666666667,00:00:27.612187
0.3368649408672302,0.06666666666666667,00:00:27.703782
0.3315192584150094,0.0,00:00:27.801136
0.3319271196432745,0.1,00:00:27.891776
